Authors,Title,Year,Cited by,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords
"Şimşek A., Bilak Ş., Güler M., Çapkin M., Bilgin B., Reyhan A.H.","Comparison of Central Corneal Thickness Measurements Obtained by RTVue OCT, Lenstar, Sirius Topography, and Ultrasound Pachymetry in Healthy Subjects",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939864271&doi=10.3109%2f08820538.2014.962173&partnerID=40&md5=5359f6a59df5a6d17cdd33cfb3134941","Department of Opthalmology, School of Medicine, Adıyaman University, Adiyaman, Turkey; Department of Ophthalmology, Adıyaman University Education and Research Hospital, Adiyaman, Turkey","Şimşek, A., Department of Opthalmology, School of Medicine, Adıyaman University, Adiyaman, Turkey; Bilak, Ş., Department of Opthalmology, School of Medicine, Adıyaman University, Adiyaman, Turkey; Güler, M., Department of Opthalmology, School of Medicine, Adıyaman University, Adiyaman, Turkey; Çapkin, M., Department of Opthalmology, School of Medicine, Adıyaman University, Adiyaman, Turkey; Bilgin, B., Department of Ophthalmology, Adıyaman University Education and Research Hospital, Adiyaman, Turkey; Reyhan, A.H., Department of Opthalmology, School of Medicine, Adıyaman University, Adiyaman, Turkey","Purpose: To compare central corneal thickness (CCT) measurement results obtained by RTVue OCT, Lenstar, Sirius topography, and ultrasound pachymetry (UP) (OcuScan RxP Ophthalmic Ultrasound System, Alcon Laboratories) in healthy subjects. Materials and Methods: 256 eyes of 128 healthy subjects were included in the study. CCT measurements were obtained from the eyes for each subject using the UP, Lenstar, Sirius topography, and RTVue OCT instruments. Ultrasound pachymetry measurements were performed after the eyes were anesthetized with one drop of 0.5% proparacaine hydrochloride and were performed at the same day after 15 minutes after previous measurements. Results: Of 128 participants, 84 were male and 44 were female with a mean age of 33.15 ± 12.95 years (ranging from 18 to 75 years). The mean CCTs for UP, Lenstar, Sirius topography, and RTVue OCT were 535.60 ± 35.15 (440,00–668,00); 532.63 ± 34.44 (449,00–650,00); 526.05 ± 36.45 (314,00–640,00); 525.89 ± 33.21 (437,00–646,00) µm, respectively. The mean CCT measurements were statistically different among the three groups (p = 0.002). CCT measurements obtained using RTVue-OCT were significantly thinner than those obtained using UP (p = 0.009). Sirius CCT measurements were also thinner than UP (p = 0.011). Mean CCT measurements between UP and Lenstar were similar (p = 0.769). Measurements with Lenstar (r = 0.849), Sirius topography (r = 0.883), and RTVue OCT (0.949) were highly correlated with UP measurements. Conclusion: RTVue OCT and Sirius topography significantly underestimated the CCT compared with UP. Although highly correlated, the measurement values with these devices are not directly interchangeable in clinical practice. © 2014 Informa Healthcare USA, Inc. All rights reserved: reproduction in whole or part not permitted.","Central corneal thickness; Lenstar; Pachymetry; RTVue OCT; Sirius topography","adolescent; adult; aged; anatomy and histology; biometry; comparative study; cornea; corneal pachymetry; devices; female; human; keratometry; male; middle aged; normal human; optical coherence tomography; organ size; reproducibility; visual system examination; Adolescent; Adult; Aged; Biometry; Cornea; Corneal Pachymetry; Corneal Topography; Diagnostic Techniques, Ophthalmological; Female; Healthy Volunteers; Humans; Male; Middle Aged; Organ Size; Reproducibility of Results; Tomography, Optical Coherence"
"Szepessy Z., Tóth G., Barsi Á., Kránitz K., Nagy Z.Z.","Anterior Segment Characteristics of Fuchs Uveitis Syndrome",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945205883&doi=10.3109%2f09273948.2015.1056810&partnerID=40&md5=e883e87c5bae44f830e720bd56cc75d6","Semmelweis University, Department of Ophthalmology, Budapest, Hungary; Budapest University of Technology and Economics, Department of Photogrammetry and Geoinformatics, Budapest, Hungary","Szepessy, Z., Semmelweis University, Department of Ophthalmology, Budapest, Hungary; Tóth, G., Semmelweis University, Department of Ophthalmology, Budapest, Hungary; Barsi, Á., Budapest University of Technology and Economics, Department of Photogrammetry and Geoinformatics, Budapest, Hungary; Kránitz, K., Semmelweis University, Department of Ophthalmology, Budapest, Hungary; Nagy, Z.Z., Semmelweis University, Department of Ophthalmology, Budapest, Hungary","Purpose: To evaluate the differences in the biometric parameters of the anterior segment in Fuchs' uveitis syndrome (FUS). Methods: 30 eyes of 15 consecutive patients with unilateral FUS were examined. Anterior segment parameters were measured by rotating Scheimpflug imaging camera. Central endothelial cell count was measured by noncontact specular microscopy. Results: The central cornea was thinner (p < 0.001), the iridocorneal angle was significantly larger (p < 0.010), anterior chamber depth was deeper in the eyes with FUS (p < 0.006). The iris bowing was different between the affected eye and the healthy eye. The mean endothelial cell density of eyes with FUS was significantly lower than control eyes (p < 0.001). Conclusions: Scheimpflug imaging method is a useful tool to analyze the anterior segment parameters in FUS. Endothelial cell loss, as well as decreased percentage of endothelial hexagonal cells, is obtained by noncontact specular microscopy in patients with FUS. © 2015 Taylor & Francis Group, LLC.","Anterior segment; corneal endothelial cell; Fuchs uveitis syndrome; non-contact specular microscopy; Scheimpflug imaging","adult; anterior eye segment; biometry; cell count; comparative study; cornea endothelium; corneal endothelial cell loss; corneal pachymetry; cross-sectional study; diagnostic imaging; eye axis length; female; human; iridocyclitis; male; middle aged; pathology; prospective study; Adult; Anterior Eye Segment; Axial Length, Eye; Biometry; Cell Count; Corneal Endothelial Cell Loss; Corneal Pachymetry; Cross-Sectional Studies; Endothelium, Corneal; Female; Humans; Iridocyclitis; Male; Middle Aged; Prospective Studies"
"Baser G., Cengiz H., Uyar M., Seker Un E.","Diurnal Alterations of Refraction, Anterior Segment Biometrics, and Intraocular Pressure in Long-Time Dehydration due to Religious Fasting",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939857515&doi=10.3109%2f08820538.2014.962179&partnerID=40&md5=12518d351ee51b81f870c0fbc7f1c994","Department of Ophthalmology, Sifa University Medical Faculty, Izmir, Turkey","Baser, G., Department of Ophthalmology, Sifa University Medical Faculty, Izmir, Turkey; Cengiz, H., Department of Ophthalmology, Sifa University Medical Faculty, Izmir, Turkey; Uyar, M., Department of Ophthalmology, Sifa University Medical Faculty, Izmir, Turkey; Seker Un, E., Department of Ophthalmology, Sifa University Medical Faculty, Izmir, Turkey","Purpose: To investigate the effects of dehydration due to fasting on diurnal changes of intraocular pressure, anterior segment biometrics, and refraction. Subjects and methods: The intraocular pressures, anterior segment biometrics (axial length: AL; Central corneal thickness: CCT; Lens thickness: LT; Anterior chamber depth: ACD), and refractive measurements of 30 eyes of 15 fasting healthy male volunteers were recorded at 8:00 in the morning and 17:00 in the evening in the Ramadan of 2013 and two months later. The results were compared and the statistical analyses were performed using the Rstudio software version 0.98.501. The variables were investigated using visual (histograms, probability plots) and analytical methods (Kolmogorov-Smirnov/Shapiro-Wilk test) to determine whether or not they were normally distributed. Results: The refractive values remained stable in the fasting as well as in the control period (p = 0.384). The axial length measured slightly shorter in the fasting period (p = 0.001). The corneal thickness presented a diurnal variation, in which the cornea measured thinner in the evening. The difference between the fasting and control period was not statistically significant (p = 0.359). The major differences were observed in the anterior chamber depth and IOP. The ACD was shallower in the evening during the fasting period, where it was deeper in the control period. The diurnal IOP difference was greater in the fasting period than the control period. Both were statistically significant (p = 0.001). The LT remained unchanged in both periods. Conclusions: The major difference was shown in the anterior chamber shallowing in the evening hours and IOP. Our study contributes the hypothesis that the posterior segment of the eye is more responsible for the axial length alterations and normovolemia has a more dominant influence on diurnal IOP changes. © 2014 Informa Healthcare USA, Inc. All rights reserved: reproduction in whole or part not permitted.","Anterior chamber depth; anterior segment biometrics; axial eye length; dehydration; diurnal intraocular pressure","adult; anterior eye segment; biometry; circadian rhythm; dehydration; diet restriction; eye axis length; eye refraction; human; intraocular pressure; Islam; male; middle aged; normal human; pathophysiology; physiology; religion; Adult; Anterior Eye Segment; Axial Length, Eye; Biometry; Circadian Rhythm; Dehydration; Fasting; Healthy Volunteers; Humans; Intraocular Pressure; Islam; Male; Middle Aged; Refraction, Ocular; Religion and Medicine"
"Garcia-Flores J., Cruceyra M., Cañamares M., Garicano A., Nieto O., Tamarit I.","Predictive value of fetal hepatic biometry for birth weight and cord blood markers in gestational diabetes",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966470705&doi=10.1038%2fjp.2016.72&partnerID=40&md5=9f29f30c139ddd328f0ed86214b2a85b","High-Risk Pregnancy and Prenatal Diagnosis Unit, Obstetrics and Gynecology Department, Hospital Universitario Quiron Madrid, C/Diego de Velazquez, 1, Pozuelo de Alarcon, Madrid, Spain","Garcia-Flores, J., High-Risk Pregnancy and Prenatal Diagnosis Unit, Obstetrics and Gynecology Department, Hospital Universitario Quiron Madrid, C/Diego de Velazquez, 1, Pozuelo de Alarcon, Madrid, Spain; Cruceyra, M., High-Risk Pregnancy and Prenatal Diagnosis Unit, Obstetrics and Gynecology Department, Hospital Universitario Quiron Madrid, C/Diego de Velazquez, 1, Pozuelo de Alarcon, Madrid, Spain; Cañamares, M., High-Risk Pregnancy and Prenatal Diagnosis Unit, Obstetrics and Gynecology Department, Hospital Universitario Quiron Madrid, C/Diego de Velazquez, 1, Pozuelo de Alarcon, Madrid, Spain; Garicano, A., High-Risk Pregnancy and Prenatal Diagnosis Unit, Obstetrics and Gynecology Department, Hospital Universitario Quiron Madrid, C/Diego de Velazquez, 1, Pozuelo de Alarcon, Madrid, Spain; Nieto, O., High-Risk Pregnancy and Prenatal Diagnosis Unit, Obstetrics and Gynecology Department, Hospital Universitario Quiron Madrid, C/Diego de Velazquez, 1, Pozuelo de Alarcon, Madrid, Spain; Tamarit, I., High-Risk Pregnancy and Prenatal Diagnosis Unit, Obstetrics and Gynecology Department, Hospital Universitario Quiron Madrid, C/Diego de Velazquez, 1, Pozuelo de Alarcon, Madrid, Spain","Objective:The objective of this study is to evaluate third-trimester fetal liver biometry, to predict birth weight and cord markers at birth in diabetic pregnancies.Study Design:Fetal liver biometry (liver diameters, area and volume) was obtained between 32 and 34 weeks. A blood sample was obtained from cord after birth. Receiver operating characteristic (ROC) curve models were evaluated for 75th and 90th birth weight percentile. Univariate and multivariate models were used.Result:All the hepatic diameters, area and sectional volume demonstrated significant differences in both birth weight percentile ≥75 and ≥90. All ROC curves showed significant values. A significant association was observed for all measurements with birth weight. In multivariate model, liver area volume gave significant values for predicting birth weight. Cord leptin, c-peptide and ferritin were related to fetal hepatic size.Conclusion:The hepatic changes in gestational diabetes were valid to predict birth weight and metabolic changes at birth. © 2016 Nature America, Inc., part of Springer Nature.",,"C peptide; ferritin; insulin; leptin; adult; Article; biometry; birth weight; blood sampling; C peptide blood level; clinical article; controlled study; diagnostic test accuracy study; disease marker; female; ferritin blood level; fetal hepatic biometry; fetus; fetus liver; hormone blood level; human; leptin blood level; liver area; liver diameter; liver size; liver weight; multivariate analysis; prediction; predictive value; pregnancy diabetes mellitus; protein blood level; receiver operating characteristic; reference value; sensitivity and specificity; statistical model; statistical significance; third trimester pregnancy; umbilical cord blood; univariate analysis"
"Özyol P., Özyol E.","Agreement Between Swept-Source Optical Biometry and Scheimpflug-based Topography Measurements of Anterior Segment Parameters",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978656566&doi=10.1016%2fj.ajo.2016.06.020&partnerID=40&md5=e0344819df36ebec4e67a61c1a9c29d5","Ophthalmology Department, Mugla Sitki Kocman University Faculty of Medicine, Mugla, Turkey; Ophthalmology Department, Mugla Sitki Kocman University Training and Research Hospital, Mugla, Turkey","Özyol, P., Ophthalmology Department, Mugla Sitki Kocman University Faculty of Medicine, Mugla, Turkey; Özyol, E., Ophthalmology Department, Mugla Sitki Kocman University Training and Research Hospital, Mugla, Turkey","Purpose To estimate the agreement of anterior segment parameters between a swept-source optical biometry (IOLMaster 700; Carl Zeiss Meditec AG, Jena, Germany) and a Scheimpflug-based topography with high resolution (Pentacam HR; OCULUS, Wetzlar, Germany). Design Interinstrument reliability analysis. Methods A total of 62 eyes from 62 young adults were included in the study. Average keratometry (AveK) and simulated keratometry (SimK) along 2.0-mm-ring measurements provided by Pentacam HR, keratometry readings provided by IOLMaster 700, and central corneal thickness (CCT) and anterior chamber depth (ACD) values obtained from both devices were recorded. J0 and J45 vectoral components of astigmatism were obtained using power vector analysis. Mean keratometry (Km) values of IOLMaster 700 were compared for each type of Km value from Pentacam HR, while other parameters were compared between devices. To assess the agreement between measurements of the devices, Bland-Altman analysis was performed. Results The Pentacam HR exhibited significantly lower Km and CCT measurements (P < .001, for all); however, no significant difference emerged in J0, J45, and ACD measurements (P = .057, P = .574, and P = .64, respectively). The mean difference between AveK, SimK 2.0 mm, and the IOLMaster 700 Km was −0.20 diopter (D) and −0.14 D, respectively, while the mean difference between J0, J45, CCT, and ACD measurements was 0.07 D, −0.016 D, −5.05 μm, and 0.004 mm, respectively. Conclusion In clinical practice, Pentacam HR and IOLMaster 700 can be used interchangeably to measure J0 and J45 vectoral components of astigmatism for SimK 2.0 mm and IOLMaster keratometry values, as well as ACD and CCT measurements. However, SimK 2.0 mm and AveK values can be not interchangeable, as the devices have clinical and statistical differences in measurements. © 2016 Elsevier Inc.",,"adult; Article; astigmatism; biometry; central corneal thickness; clinical practice; comparative effectiveness; female; human; keratometry; major clinical study; male; ophthalmic camera; partial coherence interferometry biometer; priority journal; prospective study; scheimpflug based topography; slit lamp; swept source optical biometry; visual system parameters; young adult; anterior eye segment; astigmatism; biometry; corneal pachymetry; devices; eye refraction; pathology; physiology; Refractive Errors; reproducibility; visual acuity; Adult; Anterior Eye Segment; Astigmatism; Biometry; Corneal Pachymetry; Corneal Topography; Female; Humans; Male; Prospective Studies; Refraction, Ocular; Refractive Errors; Reproducibility of Results; Visual Acuity; Young Adult"
"Tuuli M.G., Kapalka K., Macones G.A., Cahill A.G.","Three-versus two-dimensional sonographic biometry for predicting birth weight and macrosomia in diabetic pregnancies",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984911413&doi=10.7863%2fultra.15.08032&partnerID=40&md5=851cb8403206ea036efa26e4def5d414","Department of Obstetrics and Gynecology, Washington University, 4566 Scott Ave, St Louis, MI, United States","Tuuli, M.G., Department of Obstetrics and Gynecology, Washington University, 4566 Scott Ave, St Louis, MI, United States; Kapalka, K., Department of Obstetrics and Gynecology, Washington University, 4566 Scott Ave, St Louis, MI, United States; Macones, G.A., Department of Obstetrics and Gynecology, Washington University, 4566 Scott Ave, St Louis, MI, United States; Cahill, A.G., Department of Obstetrics and Gynecology, Washington University, 4566 Scott Ave, St Louis, MI, United States","Objectives-The purpose of this study was to test the hypothesis that a formula incorporating 3-dimensional (3D) fractional thigh volume would be superior to the conventional 2-dimensional (2D) formula of Hadlock et al (Am J Obstet Gynecol 1985; 151:333-337) for predicting birth weight and macrosomia. Methods-We conducted a prospective cohort study of pregnancies complicated by pregestational or gestational diabetes and delivered after 38 weeks. Two-dimensional and 3D sonographic examinations were performed for fetal biometry and factional thigh volumes at 34 to 37 weeks. Fetal weight was estimated by Hadlock's 2D formula IV, which uses only 2D biometry, and formula 6 from Lee et al (Ultrasound Obstet Gynecol 2009; 34:556-565), which incorporates 3D fractional thigh volume and 2D biometry. The gestation-adjusted projection method was used to estimate predicted birth weights from 2D and 3D estimates. The primary outcome was fetal macrosomia, which was defined as birth weight of 4000 g or higher. Results-A total of 115 women with diabetes met inclusion criteria, and 17 (14.8%) delivered macrosomic neonates. The mean percentage error was significantly lower for the 2D than the 3D projected estimate (1.0% versus 12.0%; P < .01). The standard deviation of the mean percentage error was also significantly lower for the 2D projected estimate (10.2% versus 17.2%; P< .01). Two-dimensional biometry was overall superior to 3D biometry for predicting macrosomia (area under the receiver operating characteristic curve, 0.88 versus 0.75; P = .03). Specificity was significantly higher for 2D biometry (85% versus 66%; P < .01), whereas the difference in sensitivity was not statistically significant (59% versus 71%; P = .22). Conclusions-In this study, the Hadlock 2D formula was superior to the 3D method for predicting birth weight and macrosomia in diabetic women when used approximately 2 weeks before delivery, based on the gestation-adjusted projection method. © 2016 by the American Institute of Ultrasound in Medicine.","3-dimensional sonography; Diabetes; Fetal macrosomia; Fetal weight; Obstetric ultrasound","Computerized tomography; Forecasting; Medical problems; Obstetrics; Ultrasonic imaging; Ultrasonography; 3-dimensional sonography; Fetal macrosomia; Fetal weight; Gestational diabetes; Projection method; Receiver operating characteristic curves; Sonographic examinations; Standard deviation; Ultrasonic applications; adult; biometry; birth weight; cohort analysis; comparative study; diagnostic imaging; female; fetus echography; human; macrosomia; pathophysiology; physiology; predictive value; pregnancy; pregnancy diabetes mellitus; procedures; prospective study; reproducibility; sensitivity and specificity; three dimensional imaging; Adult; Biometry; Birth Weight; Cohort Studies; Diabetes, Gestational; Female; Fetal Macrosomia; Humans; Imaging, Three-Dimensional; Predictive Value of Tests; Pregnancy; Prospective Studies; Reproducibility of Results; Sensitivity and Specificity; Ultrasonography, Prenatal"
"Cheng Y.K.Y., Leung T.Y., Lao T.T.H., Chan Y.M., Sahota D.S.","Impact of replacing Chinese ethnicity-specific fetal biometry charts with the INTERGROWTH-21st standard",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987624259&doi=10.1111%2f1471-0528.14008&partnerID=40&md5=87a66e7fe170358fdcacd46b7ce65266","Department of Obstetrics and Gynaecology, The Chinese University of Hong Kong, Prince of Wales Hospital, Shatin, Hong Kong SAR, China","Cheng, Y.K.Y., Department of Obstetrics and Gynaecology, The Chinese University of Hong Kong, Prince of Wales Hospital, Shatin, Hong Kong SAR, China; Leung, T.Y., Department of Obstetrics and Gynaecology, The Chinese University of Hong Kong, Prince of Wales Hospital, Shatin, Hong Kong SAR, China; Lao, T.T.H., Department of Obstetrics and Gynaecology, The Chinese University of Hong Kong, Prince of Wales Hospital, Shatin, Hong Kong SAR, China; Chan, Y.M., Department of Obstetrics and Gynaecology, The Chinese University of Hong Kong, Prince of Wales Hospital, Shatin, Hong Kong SAR, China; Sahota, D.S., Department of Obstetrics and Gynaecology, The Chinese University of Hong Kong, Prince of Wales Hospital, Shatin, Hong Kong SAR, China","Objective: To assess the impact of adopting the INTERGROWTH-21st biometry standards in a Chinese population. Design: Retrospective cohort study. Setting: A teaching hospital in Hong Kong. Population: A total of 10 527 Chinese women with a singleton pregnancy having a second- or third-trimester fetal anomaly or growth scan between January 2009 and June 2014. Methods: Z-scores were derived for fetal abdominal circumference (AC), head circumference (HC), and femur length (FL) using the INTERGROWTH-21st and Chinese biometry standards. Pregnancies with aneuploidy, structural or skeletal abnormalities, or that developed pre-eclampsia were excluded. Z-scores were stratified as &lt;2.5th, &lt;5th, &lt;10th, &gt;90th, &gt;95th, or &gt;97.5th percentile. Birthweight centile, adjusted for gestation and gender, was categorised as ≤3rd, 3rd to ≤5th, 5th to ≤10th, and &gt;10th. Pairwise comparison and the McNemar test were performed to assess biometry Z-score differences and concordance between the INTERGROWTH-21st and Chinese standards. Main outcome measures: The sensitivity of both the local and INTERGROWTH-21st AC standards to identify pregnancies that were small-for-gestational-age (SGA) was assessed. Results: INTERGROWTH-21st AC, HC, and FL Z-scores were significantly lower than those obtained using our local reference for AC, HC, and FL (P &lt; 0.0001 for all). The proportion of fetuses with biometry in the &lt;2.5th, &lt;5th, &lt;10th, &gt;90th, &gt;95th, or &gt;97.5th percentiles was statistically significant (P &lt; 0.01 for all). A total of 1224 (15.5%) of the scans at 18–22 weeks of gestation had AC, HC, or FL below the 3rd percentile of the INTERGROWTH-21st standard. Conclusions: Adopting the INTERGROWTH-21st standard would lead to a significant number of fetuses being at risk of misdiagnosis for small fetal size, particularly when using HC and FL measures. Tweetable abstract: INTERGROWTH-21st biometry assessment in Chinese leads to fetuses being at risk of misdiagnosis of small fetal size. © 2016 Royal College of Obstetricians and Gynaecologists","Chinese; fetal biometry; INTERGROWTH-21st; pregnancy; small-for-gestational-age; ultrasound measurements",
"Zhu D., Shao Y., Peng Y., Chen Q., Wang J., Lu F., Shen M.","Real-Time Measurement of Dynamic Changes of Anterior Segment Biometry and Wavefront Aberrations during Accommodation",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944339458&doi=10.1097%2fICL.0000000000000199&partnerID=40&md5=f53ac87d9ed4db6d338a9a26218e1b19","School of Ophthalmology and Optometry, Wenzhou Medical University, 270 Xueyuan Road, Wenzhou, Zhejiang, China; Department of Ophthalmology, Bascom Palmer Eye Institute, University of Miami, Miami, FL, United States","Zhu, D., School of Ophthalmology and Optometry, Wenzhou Medical University, 270 Xueyuan Road, Wenzhou, Zhejiang, China; Shao, Y., School of Ophthalmology and Optometry, Wenzhou Medical University, 270 Xueyuan Road, Wenzhou, Zhejiang, China; Peng, Y., School of Ophthalmology and Optometry, Wenzhou Medical University, 270 Xueyuan Road, Wenzhou, Zhejiang, China; Chen, Q., School of Ophthalmology and Optometry, Wenzhou Medical University, 270 Xueyuan Road, Wenzhou, Zhejiang, China; Wang, J., Department of Ophthalmology, Bascom Palmer Eye Institute, University of Miami, Miami, FL, United States; Lu, F., School of Ophthalmology and Optometry, Wenzhou Medical University, 270 Xueyuan Road, Wenzhou, Zhejiang, China; Shen, M., School of Ophthalmology and Optometry, Wenzhou Medical University, 270 Xueyuan Road, Wenzhou, Zhejiang, China","Objectives: To analyze the dynamic relationship between ocular geometrical structure and high-order aberrations (HOAs) in teal-time during accommodation of human eye. Methods: A custom-built spectral domain optical coherence tomography (OCT) system with high-speed and ultra-long scan depth was used to image the anterior segment, whereas a Shack-Hartmann wavefront sensor was used to detect the whole-eye aberration. A Badal optometer with switched visual targets was integrated with this system to induce 0 and 3.00 D accommodative stimuli. Three young adult subjects were measured and the structural parameters of anterior segment were measured from OCT images and accommodative response and HOAs were calculated and exponentially fitted in real time during the accommodation. Results: The dynamic process from nonaccommodation to 3.00 D accommodation results in reduced pupil diameter, shallower anterior chamber depth, and increased crystalline lens thickness. After an accommodative active time, the RMS of the HOAs changes sharply when an accommodative stimulus is introduced and then tends to be stable. The accommodative response time and velocity are characterized by fitted parameters. The individual differences of changing in HOAs between subjects can be explained by the different sign and changing tendency of certain terms of aberration coefficients in form of Zernike polynomials during the accommodation. Conclusions: Based on the integrated ocular measurement platform including OCT system and wavefront sensor, our research demonstrated how the morphology of the human anterior segment affect the aberration in real time during accommodation. The dynamic relationship between them helps us to deeply understand the mechanism of accommodation. © 2015 Contact Lens Association of Ophthalmologists.","Accommodation; Anterior segment; Optical coherence tomography; Wavefront aberration","accommodation; adult; anterior eye chamber depth; anterior eye segment; Article; biometry; case report; corneal wavefront aberration; female; human; lens; male; micro contact lens; optical biosensor; optical coherence tomography device; optometer; priority journal; pupil; response time; sensorimotor integration; spectral domain optical coherence tomography; visual stimulation; visual system parameters; accommodation; anatomy and histology; anterior eye segment; biometry; corneal wavefront aberration; diagnostic imaging; emmetropia; eye refraction; optical coherence tomography; pathology; physiology; procedures; Accommodation, Ocular; Adult; Anterior Eye Segment; Biometry; Corneal Wavefront Aberration; Emmetropia; Female; Humans; Lens, Crystalline; Male; Refraction, Ocular; Tomography, Optical Coherence"
"Polette A., Mari J.-L., Brunette I., Meunier J.","Comparison of quasi-spherical surfaces - Application to corneal biometry",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982171469&doi=10.1049%2fiet-bmt.2015.0048&partnerID=40&md5=07ee3463a5ef69569380e06368adff43","Aix-Marseille Université, CNRS, LSIS UMR 7296, Marseille, France; Department of Computer Science and Operations Research, University of Montreal, Montréal, Canada; Maisonneuve-Rosemont Hospital, Department of Ophthalmology, University of Montreal, Canada; Biomedical Engineering Institute, University of MontrealQC, Canada","Polette, A., Aix-Marseille Université, CNRS, LSIS UMR 7296, Marseille, France, Department of Computer Science and Operations Research, University of Montreal, Montréal, Canada; Mari, J.-L., Aix-Marseille Université, CNRS, LSIS UMR 7296, Marseille, France; Brunette, I., Maisonneuve-Rosemont Hospital, Department of Ophthalmology, University of Montreal, Canada; Meunier, J., Department of Computer Science and Operations Research, University of Montreal, Montréal, Canada, Biomedical Engineering Institute, University of MontrealQC, Canada","In this study, the authors present two new techniques with their own particular advantages dedicated to the authentication of a person based on the three-dimensional geometry of the cornea. A device known as corneal topographer is used for capturing the shape of each cornea. Until now only a few studies on corneal biometry have been conducted and they were limited only to the anterior surface. In this study, since the whole cornea is a tissue layered by two (anterior and posterior) surfaces, the authors propose to use both surfaces to characterise the corneal shape. The first proposed method consists of comparing coefficients from a spherical harmonics decomposition, and this allows to do a fast comparison that can be used to perform many-to-one comparisons. The second approach is based on the minimal residual volume between two corneas after a registration step, this geometry-based method is more accurate but slower, and is thus used to perform one-to-one comparisons. A cascade fusion scheme is also proposed to benefit from the advantages of both methods. The authors' study demonstrates that corneal shape could be used for biometry. The two proposed methods have been tested and validated on a dataset of 257 corneas. © 2016, Institution of Engineering and Technology. All rights reserved.",,
"Zhang J.","Commentary on ‘Impact of replacing Chinese-ethnicity-specific fetal biometry charts by the INTERGROWTH-21st standard’",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987679940&doi=10.1111%2f1471-0528.14204&partnerID=40&md5=5c19441f4f990820a250761d27b3e931","Xinhua Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China","Zhang, J., Xinhua Hospital, Shanghai Jiao Tong University School of Medicine, Shanghai, China",[No abstract available],,
"Dulisz B., Nowakowski J.J., Górnik J.","Differences in biometry and body condition of the House Sparrow (Passer domesticus) in urban and rural population during breeding season",2016,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959363154&doi=10.1007%2fs11252-016-0546-0&partnerID=40&md5=6e253539999e778efc8ef5484175bce5","Department of Ecology and Environmental Protection, Faculty of Biology and Biotechnology, University of Warmia and Mazury in Olsztyn, Plac Łódzki 3, Olsztyn, Poland; Zoological Garden, ul. Spacerowa 10, Opole, Poland","Dulisz, B., Department of Ecology and Environmental Protection, Faculty of Biology and Biotechnology, University of Warmia and Mazury in Olsztyn, Plac Łódzki 3, Olsztyn, Poland; Nowakowski, J.J., Department of Ecology and Environmental Protection, Faculty of Biology and Biotechnology, University of Warmia and Mazury in Olsztyn, Plac Łódzki 3, Olsztyn, Poland; Górnik, J., Zoological Garden, ul. Spacerowa 10, Opole, Poland","Data collected out of the breeding season suggest that House sparrows (Passer domesticus) from the urban populations are characterized by a smaller body size and poorer body condition compared to birds from rural populations. Considering an urbanized Eurasian Sparrowhawk (Accipiter nisus) and other potential predators, a new predator-prey dependency is developing that can also be a reason for the House sparrow’s poorer condition. This study was aimed at comparing the multivariate biometrical characteristics and few body condition indices of adult birds from urban and rural populations during the breeding season. It was hypothesized that a higher predation risk during the breeding season concerns mainly males, thus affecting their poorer condition. Most of the condition indices of males were significantly lower in the urban population. Males from the urban populations had lower body mass, shorter tarsus, longer alula, greater Kipp’s distance and higher wing pointedness index in comparison to the birds from rural populations, whereas these differences were not found between females. We suggest that the lower body condition and biometric differences in the analyzed birds are a means of adapting to the new predator-prey scheme in accordance to the tradeoff theory between starvation and predation risks. A lower condition of birds in poor foraging urban habitats and higher predation risk may be indicative of a declining population. © 2016, The Author(s).","Adaptation traits; Bird flight’s adaptation; Body condition index; House Sparrow population decline; Morphometry; Natural selection; Urban birds",
