Authors,Title,Year,Cited by,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords
"Ghosh D.","Multiscale modelling: Hybrid quantum mechanics/molecular mechanics as an example and some recent developments",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017399280&doi=10.18520%2fcs%2fv112%2fi07%2f1455-1462&partnerID=40&md5=0244fe9bae6340e58e7aa3094f6d414c","Physical and Materials Chemistry Division, CSIR-National Chemical Laboratory, Pune, India","Ghosh, D., Physical and Materials Chemistry Division, CSIR-National Chemical Laboratory, Pune, India","Most of the physical phenomena are multiscale in nature and therefore, to depict it properly one requires multiscale modelling techniques, i.e. physical models that are accurate over multiple length and time scales. The seminal work by Warshel and Levitt marks the beginning of hybrid quantum mechanics/molecular mechanics (QM/MM) method as a successful strategy towards the understanding of chemistry and physics in condensed phases and especially in biological systems. Recently, these methods have been extended to problems such as light-matter interaction, where the QM sub-system is excited from the ground to the excited states. The MM environment provides a field that changes the potential energy landscape of both the ground and excited states in a distinctly different way. In this review, we discuss the general strategy of multiscale modelling with emphasis on hybrid QM/MM and the recent developments in excited state QM/MM methods.","Biological systems; Hybrid quantum mechanics/molecular mechanics; Multiscale",
"Thomas M.R.P.","Fast computation of cubature formulae for the sphere",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018779090&doi=10.1109%2fHSCMA.2017.7895590&partnerID=40&md5=fbf3918a33ff618a08807cd733a72780","Dolby Laboratories, San Francisco, CA, United States","Thomas, M.R.P., Dolby Laboratories, San Francisco, CA, United States","The near-uniform distribution of nodes on the surface of a sphere has found many uses in numerical integration, physics, chemistry, crystallography, and more recently in the capture, representation and reproduction of spatial audio. A popular solution posed by Fliege and Meyer treats nodes as charged particles that are constrained to lie on the surface of a sphere that undergo mutual repulsion. The potential energy contained within the system forms a cost function that is minimized by numerical optimization using simulated annealing followed by Limited memory-BFGS (L-BFGS). In this work the cost function's numerical gradient is replaced with an analytical gradient and it is shown that this is sufficient for a L-BFGS alone to achieve similar results. It is also proposed to limit iterations once the solution has converged beyond a threshold for use cases in mechanical designs with much higher error tolerances. A single-core C implementation on a modern machine shows up to 146 times faster convergence times compared with the Fliege implementation. In the limited precision case, all numbers of nodes under 1600 are calculated in under one minute and under 380 in under a second. © 2017 IEEE.","Spherical distributions; Thomson problem","Charged particles; Cost functions; Microphones; Optimization; Potential energy; Simulated annealing; Analytical gradients; Faster convergence; Limited memory bfgs; Numerical integrations; Numerical optimizations; Spherical distribution; Thomson problem; Uniform distribution; Spheres"
"Kalisky Y.","Spectroscopy and solar energy - in honor to Professor Renata Reisfeld",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019731022&doi=10.1016%2fj.jlumin.2017.05.041&partnerID=40&md5=4bf27bdac151e3aa1540c14c4fd2786a","Ben Gurion University of the Negev, P.O. Box 653, Beer Sheva 84105, Israel","Kalisky, Y., Ben Gurion University of the Negev, P.O. Box 653, Beer Sheva 84105, Israel","This short review summarizes briefly the outstanding scientific and technological contributions of Professor Reisfeld's group including students and scientists, as well as the fruitful collaboration with leading groups around the Globe at the Hebrew University of Jerusalem. These research initiatives led to discoveries of fundamental processes in photochemical dynamics relevant to various scientific and technological fields such as optics, photoluminescence, photophysics, luminescence, spectroscopy, chemistry and physics of glasses, sol-gel technologies and polymer physics. Based on the well-known scientific and technological achievements, Professor Reisfeld was able to utilize successfully and in a novel way her spectroscopy and photochemistry expertise towards solar energy applications. This paper will review briefly the various technologies and multidisciplinary fields used by the group of Professor Reisfeld such as the use of luminescent lanthanides, transition metal-ions, polymers and organic dyes and nano-particles towards the goal of providing efficient luminescent solar concentrators (LSC). © 2017.","Doped inorganic ions; Doped organic dyes; LSC; Nanoparticles; PV solar cells; Solar concentrators; Solar energy","Light; Luminescence; Metal ions; Metals; Nanoparticles; Organic polymers; Polymers; Sol-gels; Solar concentrators; Solar energy; Transition metal compounds; Transition metals; Hebrew University of Jerusalem; Inorganic ions; Luminescent solar concentrators; Organic dye; Photochemical dynamics; PV solar cells; Scientific and technological achievements; Solar energy applications; Education"
"David Brown I.","How big are atoms in crystals?",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017151108&doi=10.1007%2fs11224-017-0942-y&partnerID=40&md5=721955a47a97c3d78af81b443cb9c6b2","Brockhouse Institute for Materials Research, McMaster University, Hamilton, ON, Canada","David Brown, I., Brockhouse Institute for Materials Research, McMaster University, Hamilton, ON, Canada","Atoms and bonds are central concepts in structural chemistry, but neither are concepts that arise naturally from the physics of condensed phases. It is ironic that the internuclear distances in crystals that are readily measured depend on the sizes of atoms, but since atoms in crystals can be defined in many different ways, all of them arbitrary and often incompatible, there is no natural way to express atomic size. I propose a simple coherent picture of Atoms-in-Crystals which combines properties selected from three different physically sound definitions of atoms and bonds. The charge density of the free atom that is used to construct the procrystal is represented by a sphere of constant charge density having the quantum theory of atoms in molecules (QTAIM) bonded radius. The sum of these radii is equal to the bond length that correlates with the bond flux (bond valence) in the flux theory of the bond. The use of this model is illustrated by answering the question: How big are atoms in crystals? The QTAIM bonded radii are shown to be simple functions of two properties, the number of quantum shells in the atomic core and the flux of the bond that links neighbouring atoms. Various radii can be defined. The univalent bonded radius measures the intrinsic size of the atom and is the same for all cations in a given row of the periodic table, but the observed bonded radius depends also on the bond flux that reflects the chemical environment. © 2017 Springer Science+Business Media New York","Atom; Atomic radius; Bond; Bond flux; Bond valence; Procrystal; QTAIM; VSEPR model",
"López E., Lucas J.M., De Andrés J., Albertí M., Bofill J.M., Aguilar A.","The role of Li+ ions in the gas phase dehydrohalogenation and dehydration reactions of i-C3H7Br and i-C3H7OH molecules studied by radiofrequency-guided ion beam techniques and ab initio methods",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016832145&doi=10.1063%2f1.4979296&partnerID=40&md5=f77b6ba12aff88e203899f69600e57f5","Departament de Ciència de Materials i Química Física, Institut de Química Teòrica i Computacional, Universitat de Barcelona, Martí i Franquès, 1, Barcelona, Spain; Departament de Química Inorgànica i Química Orgànica, Institut de Química Teòrica i Computacional, Universitat de Barcelona, Martí i Franquès, 1, Barcelona, Spain","López, E., Departament de Ciència de Materials i Química Física, Institut de Química Teòrica i Computacional, Universitat de Barcelona, Martí i Franquès, 1, Barcelona, Spain; Lucas, J.M., Departament de Ciència de Materials i Química Física, Institut de Química Teòrica i Computacional, Universitat de Barcelona, Martí i Franquès, 1, Barcelona, Spain; De Andrés, J., Departament de Ciència de Materials i Química Física, Institut de Química Teòrica i Computacional, Universitat de Barcelona, Martí i Franquès, 1, Barcelona, Spain; Albertí, M., Departament de Ciència de Materials i Química Física, Institut de Química Teòrica i Computacional, Universitat de Barcelona, Martí i Franquès, 1, Barcelona, Spain; Bofill, J.M., Departament de Química Inorgànica i Química Orgànica, Institut de Química Teòrica i Computacional, Universitat de Barcelona, Martí i Franquès, 1, Barcelona, Spain; Aguilar, A., Departament de Ciència de Materials i Química Física, Institut de Química Teòrica i Computacional, Universitat de Barcelona, Martí i Franquès, 1, Barcelona, Spain","Gas phase reactive collisions between lithium ions and i-C3H7X (X = Br, OH) molecules have been studied under single collision conditions in the center of mass (CM) 0.01-10.00 eV energy range using a radiofrequency-guided ion beam apparatus. Mass spectrometry analysis of the products did show the presence of [C3H6 - Li]+, [HX - Li]+, C3H7+, and C2H3+ as well as of the [Li - i-C3H7Br]+ adduct while [Li - i-C3H7OH]+ was hardly detected. For all these reactive processes, the corresponding cross sections have been measured in absolute units as a function of the CM collision energy. Quantum chemistry ab initio calculations done at the second order Möller Plesset level have provided relevant information on the topology of the potential energy surfaces (PESs) where a reaction takes place allowing the characterization of the stationary points on the respective PESs along their reaction pathways. The connectivity of the different stationary points localized on the PESs was ensured by using the intrinsic reaction coordinate (IRC) method, confirming the adiabatic character of the reactions. The main topology features of the reactive PESs, in the absence of dynamical calculations, were used to interpret at the qualitative level the behavior of the experimental excitations functions, evidencing the role played by the potential energy barriers on the experimental dynamics of the reactions. Reaction rate constants at 303.2 K for different reactions have been calculated from measured excitation functions. © 2017 Author(s).",,"Calculations; Dehydration; Gases; Ions; Lithium; Mass spectrometry; Molecular physics; Molecules; Potential energy; Quantum chemistry; Rate constants; Reaction kinetics; Topology; Ab initio calculations; Dehydration reactions; Dehydrohalogenation; Dynamical calculations; Excitation function; Experimental dynamics; Intrinsic reaction coordinate; Mass spectrometry analysis; Ion beams"
"Ma Q., Boulet C., Tipping R.H.","Relaxation matrix for symmetric tops with inversion symmetry: Line coupling and line mixing effects on NH3 lines in the v4 band",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017118952&doi=10.1063%2f1.4979492&partnerID=40&md5=529738ea8b23833f5025cf8cf91d1dff","NASA/Goddard Institute for Space Studies, Department of Applied Physics and Applied Mathematics, Columbia University, 2880 Broadway, New York, NY, United States; Institut des Sciences Moléculaires d'Orsay (ISMO), CNRS, Univ. Paris-Sud, Université Paris-Saclay, Bât. 350, Campus d'Orsay, France; Department of Physics and Astronomy, University of Alabama, Tuscaloosa, AL, United States","Ma, Q., NASA/Goddard Institute for Space Studies, Department of Applied Physics and Applied Mathematics, Columbia University, 2880 Broadway, New York, NY, United States; Boulet, C., Institut des Sciences Moléculaires d'Orsay (ISMO), CNRS, Univ. Paris-Sud, Université Paris-Saclay, Bât. 350, Campus d'Orsay, France; Tipping, R.H., Department of Physics and Astronomy, University of Alabama, Tuscaloosa, AL, United States","Line shape parameters including the half-widths and the off-diagonal elements of the relaxation matrix have been calculated for self-broadened NH3 lines in the perpendicular ν4 band. As in the pure rotational and the parallel ν1 bands, the small inversion splitting in this band causes a complete failure of the isolated line approximation. As a result, one has to use formalisms not relying on this approximation. However, due to differences between parallel and perpendicular bands of NH3, the applicability of the formalism used in our previous studies of the ν1 band and other parallel bands must be carefully verified. We have found that, as long as potential models only contain components with K1 = K2 = 0, whose matrix elements require the selection rule Δk = 0, the formalism is applicable for the ν4 band with some minor adjustments. Based on both theoretical considerations and results from numerical calculations, the non-diagonality of the relaxation matrices in all the PP, RP, PQ, RQ, PR, and RR branches is discussed. Theoretically calculated self-broadened half-widths are compared with measurements and the values listed in HITRAN 2012. With respect to line coupling effects, we have compared our calculated intra-doublet off-diagonal elements of the relaxation matrix with reliable measurements carried out in the PP branch where the spectral environment is favorable. The agreement is rather good since our results do well reproduce the observed k and j dependences of these elements, thus validating our formalism. © 2017 Author(s).",,"Physical chemistry; Physics; Inversion splitting; Inversion symmetry; Line shape parameters; Line-mixing effects; Numerical calculation; Off-diagonal elements; Relaxation matrix; Reliable measurement; Linear algebra"
"Lorquet J.C.","Crossing the dividing surface of transition state theory. IV. Dynamical regularity and dimensionality reduction as key features of reactive trajectories",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017103786&doi=10.1063%2f1.4979567&partnerID=40&md5=3e45bd12806a449cabd4d2b4ab733868","Department of Chemistry, University of Liège, Sart-Tilman (Bâtiment B6), Liège 1, Belgium","Lorquet, J.C., Department of Chemistry, University of Liège, Sart-Tilman (Bâtiment B6), Liège 1, Belgium","The atom-diatom interaction is studied by classical mechanics using Jacobi coordinates (R, r, θ). Reactivity criteria that go beyond the simple requirement of transition state theory (i.e., PR* &gt; 0) are derived in terms of specific initial conditions. Trajectories that exactly fulfill these conditions cross the conventional dividing surface used in transition state theory (i.e., the plane in configuration space passing through a saddle point of the potential energy surface and perpendicular to the reaction coordinate) only once. Furthermore, they are observed to be strikingly similar and to form a tightly packed bundle of perfectly collimated trajectories in the two-dimensional (R, r) configuration space, although their angular motion is highly specific for each one. Particular attention is paid to symmetrical transition states (i.e., either collinear or T-shaped with C2v symmetry) for which decoupling between angular and radial coordinates is observed, as a result of selection rules that reduce to zero Coriolis couplings between modes that belong to different irreducible representations. Liapunov exponents are equal to zero and Hamilton’s characteristic function is planar in that part of configuration space that is visited by reactive trajectories. Detailed consideration is given to the concept of average reactive trajectory, which starts right from the saddle point and which is shown to be free of curvature-induced Coriolis coupling. The reaction path Hamiltonian model, together with a symmetry-based separation of the angular degree of freedom, provides an appropriate framework that leads to the formulation of an effective two-dimensional Hamiltonian. The success of the adiabatic approximation in this model is due to the symmetry of the transition state, not to a separation of time scales. Adjacent trajectories, i.e., those that do not exactly fulfill the reactivity conditions have similar characteristics, but the quality of the approximation is lower. At higher energies, these characteristics persist, but to a lesser degree. Recrossings of the dividing surface then become much more frequent and the phase space volumes of initial conditions that generate recrossing-free trajectories decrease. Altogether, one ends up with an additional illustration of the concept of reactive cylinder (or conduit) in phase space that reactive trajectories must follow. Reactivity is associated with dynamical regularity and dimensionality reduction, whatever the shape of the potential energy surface, no matter how strong its anharmonicity, and whatever the curvature of its reaction path. Both simplifying features persist during the entire reactive process, up to complete separation of fragments. The ergodicity assumption commonly assumed in statistical theories is inappropriate for reactive trajectories. © 2017 Author(s).",,"Degrees of freedom (mechanics); Hamiltonians; Molecular physics; Phase space methods; Potential energy; Potential energy surfaces; Quantum chemistry; Separation; Wave functions; Adiabatic approximations; Characteristic functions; Dimensionality reduction; Hamiltonian modeling; Irreducible representations; Reactive trajectories; Symmetrical transition; Transition state theories; Trajectories"
"Clark A.J., Gindin T., Zhang B., Wang L., Abel R., Murret C.S., Xu F., Bao A., Lu N.J., Zhou T., Kwong P.D., Shapiro L., Honig B., Friesner R.A.","Free Energy Perturbation Calculation of Relative Binding Free Energy between Broadly Neutralizing Antibodies and the gp120 Glycoprotein of HIV-1",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009344037&doi=10.1016%2fj.jmb.2016.11.021&partnerID=40&md5=18dad6a6310183bc9488255ae5b860a2","Department of Chemistry, Columbia University, 3000 Broadway, MC 3178, New York, NY, United States; Department of Biochemistry and Biophysics, Columbia University Medical Center, 701 West 168th Street, New York, NY, United States; Vaccine Research Center, NIAID, National Institutes of Health, 40 Convent Drive, Bethesda, MD, United States; Schrodinger Inc., 120 W 45th Street, New York, NY, United States; Department of Biochemistry and Molecular Biophysics, Center for Computational Biology and Bioinformatics, Department of Systems Biology, Department of Medicine, Howard Hughes Medical Institute, Columbia University, 1130 Street Nicholas Avenue, Room 815, New York, NY, United States; Department of Pathology, Columbia University Medical Center, 630 W. 168th St, New York, NY, United States","Clark, A.J., Department of Chemistry, Columbia University, 3000 Broadway, MC 3178, New York, NY, United States; Gindin, T., Department of Pathology, Columbia University Medical Center, 630 W. 168th St, New York, NY, United States; Zhang, B., Vaccine Research Center, NIAID, National Institutes of Health, 40 Convent Drive, Bethesda, MD, United States; Wang, L., Schrodinger Inc., 120 W 45th Street, New York, NY, United States; Abel, R., Schrodinger Inc., 120 W 45th Street, New York, NY, United States; Murret, C.S., Department of Chemistry, Columbia University, 3000 Broadway, MC 3178, New York, NY, United States; Xu, F., Department of Chemistry, Columbia University, 3000 Broadway, MC 3178, New York, NY, United States; Bao, A., Vaccine Research Center, NIAID, National Institutes of Health, 40 Convent Drive, Bethesda, MD, United States; Lu, N.J., Vaccine Research Center, NIAID, National Institutes of Health, 40 Convent Drive, Bethesda, MD, United States; Zhou, T., Vaccine Research Center, NIAID, National Institutes of Health, 40 Convent Drive, Bethesda, MD, United States; Kwong, P.D., Department of Biochemistry and Biophysics, Columbia University Medical Center, 701 West 168th Street, New York, NY, United States, Vaccine Research Center, NIAID, National Institutes of Health, 40 Convent Drive, Bethesda, MD, United States; Shapiro, L., Department of Biochemistry and Biophysics, Columbia University Medical Center, 701 West 168th Street, New York, NY, United States, Vaccine Research Center, NIAID, National Institutes of Health, 40 Convent Drive, Bethesda, MD, United States; Honig, B., Department of Biochemistry and Molecular Biophysics, Center for Computational Biology and Bioinformatics, Department of Systems Biology, Department of Medicine, Howard Hughes Medical Institute, Columbia University, 1130 Street Nicholas Avenue, Room 815, New York, NY, United States; Friesner, R.A., Department of Chemistry, Columbia University, 3000 Broadway, MC 3178, New York, NY, United States","Direct calculation of relative binding affinities between antibodies and antigens is a long-sought goal. However, despite substantial efforts, no generally applicable computational method has been described. Here, we describe a systematic free energy perturbation (FEP) protocol and calculate the binding affinities between the gp120 envelope glycoprotein of HIV-1 and three broadly neutralizing antibodies (bNAbs) of the VRC01 class. The protocol has been adapted from successful studies of small molecules to address the challenges associated with modeling protein–protein interactions. Specifically, we built homology models of the three antibody–gp120 complexes, extended the sampling times for large bulky residues, incorporated the modeling of glycans on the surface of gp120, and utilized continuum solvent-based loop prediction protocols to improve sampling. We present three experimental surface plasmon resonance data sets, in which antibody residues in the antibody/gp120 interface were systematically mutated to alanine. The RMS error in the large set (55 total cases) of FEP tests as compared to these experiments, 0.68 kcal/mol, is near experimental accuracy, and it compares favorably with the results obtained from a simpler, empirical methodology. The correlation coefficient for the combined data set including residues with glycan contacts, R2 = 0.49, should be sufficient to guide the choice of residues for antibody optimization projects, assuming that this level of accuracy can be realized in prospective prediction. More generally, these results are encouraging with regard to the possibility of using an FEP approach to calculate the magnitude of protein–protein binding affinities. © 2016 The Authors","alchemical FEP; binding affinity optimization; computational chemistry; physics-based models; protein structure prediction",
"Ignatova N., Da Cruz V.V., Couto R.C., Ertan E., Odelius M., Ågren H., Guimarães F.F., Zimin A., Polyutov S.P., Gel'Mukhanov F., Kimberg V.","Infrared-pump-x-ray-probe spectroscopy of vibrationally excited molecules",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017294332&doi=10.1103%2fPhysRevA.95.042502&partnerID=40&md5=661aba920de13cb0c1ac11f2000990d1","Institute of Nanotechnology, Spectroscopy and Quantum Chemistry, Siberian Federal University, Krasnoyarsk, Russian Federation; Theoretical Chemistry and Biology, Royal Institute of Technology, Stockholm, Sweden; Instituto de Química, Universidade Federal de Goiás, Campus Samambaia, Goiânia-GO, Brazil; Department of Physics, Stockholm University, AlbaNova University Center, Stockholm, Sweden","Ignatova, N., Institute of Nanotechnology, Spectroscopy and Quantum Chemistry, Siberian Federal University, Krasnoyarsk, Russian Federation, Theoretical Chemistry and Biology, Royal Institute of Technology, Stockholm, Sweden; Da Cruz, V.V., Theoretical Chemistry and Biology, Royal Institute of Technology, Stockholm, Sweden; Couto, R.C., Theoretical Chemistry and Biology, Royal Institute of Technology, Stockholm, Sweden, Instituto de Química, Universidade Federal de Goiás, Campus Samambaia, Goiânia-GO, Brazil; Ertan, E., Department of Physics, Stockholm University, AlbaNova University Center, Stockholm, Sweden; Odelius, M., Department of Physics, Stockholm University, AlbaNova University Center, Stockholm, Sweden; Ågren, H., Institute of Nanotechnology, Spectroscopy and Quantum Chemistry, Siberian Federal University, Krasnoyarsk, Russian Federation, Theoretical Chemistry and Biology, Royal Institute of Technology, Stockholm, Sweden; Guimarães, F.F., Instituto de Química, Universidade Federal de Goiás, Campus Samambaia, Goiânia-GO, Brazil; Zimin, A., Institute of Nanotechnology, Spectroscopy and Quantum Chemistry, Siberian Federal University, Krasnoyarsk, Russian Federation, Theoretical Chemistry and Biology, Royal Institute of Technology, Stockholm, Sweden; Polyutov, S.P., Institute of Nanotechnology, Spectroscopy and Quantum Chemistry, Siberian Federal University, Krasnoyarsk, Russian Federation; Gel'Mukhanov, F., Institute of Nanotechnology, Spectroscopy and Quantum Chemistry, Siberian Federal University, Krasnoyarsk, Russian Federation, Theoretical Chemistry and Biology, Royal Institute of Technology, Stockholm, Sweden; Kimberg, V., Institute of Nanotechnology, Spectroscopy and Quantum Chemistry, Siberian Federal University, Krasnoyarsk, Russian Federation, Theoretical Chemistry and Biology, Royal Institute of Technology, Stockholm, Sweden","We develop a theory of infrared (IR)-pump-x-ray-probe spectroscopy for molecular studies. We illustrate advantages of the proposed scheme by means of numerical simulations employing a vibrational wave packet technique applied to x-ray absorption and resonant inelastic x-ray scattering (RIXS) spectra of the water molecule vibrationally excited by a preceding IR field. The promotion of the vibrationally excited molecule to the dissociative 1a1-14a1 and bound 1a1-12b2 core-excited states with qualitatively different shapes of the potential energy surfaces creates nuclear wave packets localized along and between the OH bonds, respectively. The projection of these wave packets on the final vibrational states, governed by selection and propensity rules, results in spatial selectivity of RIXS sensitive to the initial vibrationally excited state, which makes it possible to probe selectively the ground state properties along different modes. In addition, we propose to use RIXS as a tool to study x-ray absorption from a selected vibrational level of the ground state when the spectral resolution is sufficiently high to resolve vibrational overtones. The proposed technique has potential applications for advanced mapping of multidimensional potential energy surfaces of ground and core-excited molecular states, for symmetry-resolved spectroscopy, and for steering chemical reactions. © 2017 American Physical Society.",,"Ground state; Molecular physics; Molecules; Potential energy; Potential energy surfaces; Quantum chemistry; Water absorption; Wave packets; X ray absorption; X ray scattering; Ground state properties; Nuclear wave packet; Probe spectroscopy; Resonant inelastic x-ray scattering; Spatial selectivity; Vibrational wave packets; Vibrationally excited; Vibrationally excited state; Excited states"
"Steinbrecher T., Abel R., Clark A., Friesner R.","Free Energy Perturbation Calculations of the Thermodynamics of Protein Side-Chain Mutations",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015335428&doi=10.1016%2fj.jmb.2017.03.002&partnerID=40&md5=07c9444c891ed148cb09c3699faede0d","Schrödinger GmbH, Dynamostr. 13, Mannheim, Germany; Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States; Department of Chemistry, Columbia University, 3000 Broadway, New York, NY, United States","Steinbrecher, T., Schrödinger GmbH, Dynamostr. 13, Mannheim, Germany; Abel, R., Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States; Clark, A., Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States; Friesner, R., Department of Chemistry, Columbia University, 3000 Broadway, New York, NY, United States","Protein side-chain mutation is fundamental both to natural evolutionary processes and to the engineering of protein therapeutics, which constitute an increasing fraction of important medications. Molecular simulation enables the prediction of the effects of mutation on properties such as binding affinity, secondary and tertiary structure, conformational dynamics, and thermal stability. A number of widely differing approaches have been applied to these predictions, including sequence-based algorithms, knowledge-based potential functions, and all-atom molecular mechanics calculations. Free energy perturbation theory, employing all-atom and explicit-solvent molecular dynamics simulations, is a rigorous physics-based approach for calculating thermodynamic effects of, for example, protein side-chain mutations. Over the past several years, we have initiated an investigation of the ability of our most recent free energy perturbation methodology to model the thermodynamics of protein mutation for two specific problems: protein–protein binding affinities and protein thermal stability. We highlight recent advances in the field and outline current and future challenges. © 2017 Elsevier Ltd","antibody design; free energy perturbation; molecular dynamics; protein stability; protein–protein binding","mutant protein; protein; chemistry; genetics; mutation; thermodynamics; Mutant Proteins; Mutation; Proteins; Thermodynamics"
"Steinbrecher T., Zhu C., Wang L., Abel R., Negron C., Pearlman D., Feyfant E., Duan J., Sherman W.","Predicting the Effect of Amino Acid Single-Point Mutations on Protein Stability—Large-Scale Validation of MD-Based Relative Free Energy Calculations",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008497382&doi=10.1016%2fj.jmb.2016.12.007&partnerID=40&md5=c20c23ecfa23188d40dce21ce11311a2","Schrödinger GmbH, Dynamostr. 13, Mannheim, Germany; Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States","Steinbrecher, T., Schrödinger GmbH, Dynamostr. 13, Mannheim, Germany; Zhu, C., Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States; Wang, L., Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States; Abel, R., Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States; Negron, C., Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States; Pearlman, D., Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States; Feyfant, E., Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States; Duan, J., Schrödinger GmbH, Dynamostr. 13, Mannheim, Germany; Sherman, W., Schrödinger Inc., 120 West 45th Street, 17th Floor, New York, NY, United States","The stability of folded proteins is critical to their biological function and for the efficacy of protein therapeutics. Predicting the energetic effects of protein mutations can improve our fundamental understanding of structural biology, the molecular basis of diseases, and possible routes to addressing those diseases with biological drugs. Identifying the effect of single amino acid point mutations on the thermodynamic equilibrium between the folded and unfolded states of a protein can pinpoint residues of critical importance that should be avoided in the process of improving other properties (affinity, solubility, viscosity, etc.) and suggest changes at other positions for increasing stability in protein engineering. Multiple computational tools have been developed for in silico predictions of protein stability in recent years, ranging from sequence-based empirical approaches to rigorous physics-based free energy methods. In this work, we show that FEP+, which is a free energy perturbation method based on all-atom molecular dynamics simulations, can provide accurate thermal stability predictions for a wide range of biologically relevant systems. Significantly, the FEP+ approach, while originally developed for relative binding free energies of small molecules to proteins and not specifically fitted for protein stability calculations, performs well compared to other methods that were fitted specifically to predict protein stability. Here, we present the broadest validation of a rigorous free energy-based approach applied to protein stability reported to date: 700 + single-point mutations spanning 10 different protein targets. Across the entire data set, we correctly classify the mutations as stabilizing or destabilizing in 84% of the cases, and obtain statistically significant predictions as compared with experiment [average error of ~ 1.6 kcal/mol and coefficient of determination (R2) of 0.40]. This study demonstrates, for the first time in a large-scale validation, that rigorous free energy calculations can be used to predict changes in protein stability from point mutations without parameterization or system-specific customization, although further improvements should be possible with additional sampling and a better representation of the unfolded state of the protein. Here, we describe the FEP+ method as applied to protein stability calculations, summarize the large-scale retrospective validation results, and discuss limitations of the method, along with future directions for further improvements. © 2016 Elsevier Ltd","molecular dynamics; protein engineering; protein folding; protein stability","mutant protein; amino acid substitution; biology; chemistry; genetics; missense mutation; point mutation; protein stability; thermodynamics; Amino Acid Substitution; Computational Biology; Mutant Proteins; Mutation, Missense; Point Mutation; Protein Stability; Thermodynamics"
"Kolb B., Marshall P., Zhao B., Jiang B., Guo H.","Representing Global Reactive Potential Energy Surfaces Using Gaussian Processes",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019645019&doi=10.1021%2facs.jpca.7b01182&partnerID=40&md5=a4f6136c7f848f61feb87a667fa50da2","Department of Chemistry and Chemical Biology, University of New Mexico, Albuquerque, NM, United States; Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA, United States; Department of Chemical Physics, University of Science and Technology of China, Hefei, Anhui, China; Theoretische Chemie, Fakultät für Chemie, Universität Bielefeld, Universita.tsstr. 25, Bielefeld, Germany; Department of Chemistry, University of North Texas, Denton, TX, United States","Kolb, B., Department of Chemistry and Chemical Biology, University of New Mexico, Albuquerque, NM, United States, Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA, United States; Marshall, P., Department of Chemistry and Chemical Biology, University of New Mexico, Albuquerque, NM, United States, Department of Chemistry, University of North Texas, Denton, TX, United States; Zhao, B., Department of Chemistry and Chemical Biology, University of New Mexico, Albuquerque, NM, United States, Theoretische Chemie, Fakultät für Chemie, Universität Bielefeld, Universita.tsstr. 25, Bielefeld, Germany; Jiang, B., Department of Chemical Physics, University of Science and Technology of China, Hefei, Anhui, China; Guo, H., Department of Chemistry and Chemical Biology, University of New Mexico, Albuquerque, NM, United States","Representation of multidimensional global potential energy surfaces suitable for spectral and dynamical calculations from high-level ab initio calculations remains a challenge. Here, we present a detailed study on constructing potential energy surfaces using a machine learning method, namely, Gaussian process regression. Tests for the 3A″ state of SH2, which facilitates the SH + H ↔ S(3P) + H2 abstraction reaction and the SH + H′ ↔ SH′ + H exchange reaction, suggest that the Gaussian process is capable of providing a reasonable potential energy surface with a small number (∼1 × 102) of ab initio points, but it needs substantially more points (∼1 × 103) to converge reaction probabilities. The implications of these observations for construction of potential energy surfaces are discussed. © 2017 American Chemical Society.",,"Calculations; Gaussian distribution; Gaussian noise (electronic); Learning systems; Molecular physics; Potential energy surfaces; Quantum chemistry; Rate constants; Abstraction reactions; Dynamical calculations; Gaussian process regression; Global potential energy surfaces; High-level ab initio calculations; Machine learning methods; Reaction probability; Reactive potentials; Potential energy"
