Authors,Title,Link,Abstract,Author Keywords
"Pusterla N., Wattanaphansak S., Mapes S., Collier J., Hill J., DiFrancesco M., Gebhart C.","Oral infection of weanling foals with an equine isolate of Lawsonia intracellularis, agent of equine proliferative enteropathy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954381818&doi=10.1111%2fj.1939-1676.2010.0482.x&partnerID=40&md5=755ca89ea225fca4f87d1053011efd1a","Background: Equine proliferative enteropathy (EPE) is an emerging disease of weanling foals. Objectives: Describe clinical, hematologic, biochemical, serologic, molecular, and ultrasonographic findings in foals experimentally infected with Lawsonia intracellularis. Animals: Eight foals. Methods: Recently weaned foals were assigned to either the challenge (n = 3), the sentinel (n = 3), or the control (n = 2) group. Foals were experimentally challenged via intragastric inoculation of 3 × 1010 L. intracellularis organisms grown in culture. Each experimentally infected foal was housed with a sentinel foal in order to assess feco-oral transmission. All foals were monitored daily for the development of clinical abnormalities and were weighed once weekly for the duration of the study (90 days). Abdominal ultrasound examination was performed weekly. Feces were collected every other day for 60 days, then weekly for an additional 30 days for the quantitative molecular detection of L. intracellularis. Blood was collected weekly for hematologic, biochemical, and serologic analysis. Results: Only challenged foals developed transient clinical signs of EPE consisting of anorexia, lethargy, fever, loose feces, and peripheral edema. Two challenged foals developed transient hypoalbuminemia. Fecal shedding of L. intracellularis was first detected in the challenged foals between days 12 and 18 postinoculation and lasted for 7-21 days. Seroconversion was documented in all challenged foals and in 1 sentinel foal. The remaining sentinel and control foals remained unaffected. Conclusions and Clinical Importance: Clinical EPE of variable severity was induced in all foals infected with L. intracellularis. Furthermore, L. intracellularis can be transmitted via the feco-oral route to susceptible herdmates. Copyright © 2010 by the American College of Veterinary Internal Medicine.","Experimental infection; PCR; Serology"
"Cunningham F., Elliott J., Lees P.","Handbook of Experimental Pharmacology: Preface","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953671892&partnerID=40&md5=82d00782db5fa0dbdc0b5f54730c03cf",[No abstract available],
"Cunningham F., Elliott J., Lees P.","Handbook of Experimental Pharmacology: Introduction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953681272&doi=10.1007%2f978-3-642-10324-7_1&partnerID=40&md5=1ae146ef334a1afc8e0ebc541c67ab25",[No abstract available],
"Milani M.","Digital and noisy communication [Communication numérique et bruyante]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952415074&partnerID=40&md5=fd50a0334d7b06a104f04dbf3bc21833",[No abstract available],
"Loeffler A., Pfeiffer D.U., Lloyd D.H., Smith H., Soares-Magalhaes R., Lindsay J.A.","Meticillin-resistant Staphylococcus aureus carriage in UK veterinary staff and owners of infected pets: new risk groups","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649191248&doi=10.1016%2fj.jhin.2009.09.020&partnerID=40&md5=1109a6eec4047d393812f29bfaf71ef0","Meticillin-resistant Staphylococcus aureus (MRSA) nasal carriage on admission to hospital remains one of the most important risk factors for subsequent infection. Identification of high risk groups for MRSA carriage is vital for the success of infection control programmes. Veterinary staff may be one such risk group but little is known about pet owners and the role of contact with infected pets. As part of a UK-wide case-control study investigating risk factors for MRSA infection in dogs and cats between 2005 and 2008, 608 veterinary staff and pet owners in contact with 106 MRSA and 91 meticillin-susceptible S. aureus (MSSA)-infected pets were screened for S. aureus nasal carriage. Laboratory isolation and characterisation included salt broth enrichment, standard and automated microbiological tests, demonstration of the S. aureus-specific thermonuclease gene (nuc) and of mecA, and polymerase chain reaction-based lineage characterisation. MRSA carriage was 12.3% in veterinarians attending MRSA-infected animals and 7.5% in their owners. In the MSSA control group, MRSA carriage was 4.8% in veterinary staff and 0% in owners. Veterinary staff carried MRSA more frequently than owners (odds ratio: 2.33; 95% confidence interval: 1.10-4.93). All MRSA from humans and all but one animal MRSA were CC22 or CC30, typical for hospital MRSA in the UK. This study indicates for the first time an occupational risk for MRSA carriage in small animal general practitioners. Veterinary staff and owners of MRSA-infected pets are high risk groups for MRSA carriage despite not having direct hospital links. Strategies to break the cycle of MRSA infection must take these potential new reservoirs into account. © 2009 The Hospital Infection Society.","Meticillin-resistant Staphylococcus aureus; Nasal carriage; Pet owners; Risk groups; Veterinary staff"
"Milani M.","Empathy and communication [Empathie et communication]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949285975&partnerID=40&md5=dcdd0c237b0d45e4506f14a8cd09aef3",[No abstract available],
"Hoyumpa Vogt A., Rodan I., Brown M., Brown S., Buffington C.A.T., LaRue Forman M.J., Neilson J., Sparkes A.","AAFP-AAHA. Feline Life Stage Guidelines","https://www.scopus.com/inward/record.uri?eid=2-s2.0-72449125308&doi=10.1016%2fj.jfms.2009.12.006&partnerID=40&md5=e7cc15b3f9361b6473f525d6d491583b","Background and goals: Cats have become the most popular pet in the United States, yet statistics about veterinary care for cats remain troubling.1 Although most owners consider their cats to be family members, cats are substantially underserved, compared with dogs. In 2006, owners took their dogs to veterinarians more than twice as often as cats, averaging 2.3 times/year, compared with 1.1 times/year for cats, and significantly more dogs (58%) than cats (28%) were seen by a veterinarian one or more times/year.2 Cat owners often express a belief that cats 'do not need medical care'. Two reasons for this misconception are that signs of illness are often difficult to detect, and cats are perceived to be self-sufficient.2 One role of the veterinarian is to develop a partnership with cat owners that will pave the way for a lifelong health care plan. These guidelines aim to outline an evidence-based life stage wellness program to aid the veterinary medical team in delivering the best comprehensive care for cats. Specific goals are to provide:. &lt; Recommendations for optimal health care for cats throughout the different life stages. &lt; Practical suggestions and tools to facilitate improved veterinary visits and to enhance the client-veterinarian clinical encounter. &lt; A foundation from which to access sources of additional information. Life stage classification: Distinct life stages (age groups) in cats are not well defined, in part because individual animals and body systems age at different rates, a process that is influenced by many factors. These guidelines follow one convenient classification (see box below). These age designations help to focus attention on the physical and behavioral changes that occur at different stages (eg, congenital defects in kittens, obesity prevention in the junior cat). It must be recognized, however, that any age groupings are inevitably arbitrary demarcations along a spectrum, and not absolutes. Evidence-based health care: Supporting references for specific recommendations are supplied where possible, and any previously published guidelines on particular topics are referred to where relevant. Readers should note, however, that the guidelines panel was hampered in its efforts by the relative paucity of disease incidence data by age group that is available, and there is an urgent need for research to guide the future of evidence-based feline health care.3. © 2009.",
"Vogt A.H., Rodan I., Brown M., Brown S., Buffington C.A.T., Forman M.J.L., Neilson J., Sparkes A.","AAFP-AAHA feline life stage guidelines","https://www.scopus.com/inward/record.uri?eid=2-s2.0-76249101200&partnerID=40&md5=42a6d0fff979cef395f03be45b73617b",[No abstract available],
"McKenzie E., Riehl J., Banse H., Kass P.H., Nelson S., Marks S.L.","Prevalence of diarrhea and enteropathogens in racing sled dogs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73349092182&doi=10.1111%2fj.1939-1676.2009.0418.x&partnerID=40&md5=fbe0fcb4bff24db018421a2eac61ce06","Background: Diarrhea is highly prevalent in racing sled dogs, although the underlying causes are poorly understood. Hypothesis: Clostridium perfringens enterotoxin (CPE) and Clostridium difficile Toxin A and B are associated with diarrhea in racing sled dogs. Animals: One hundred and thirty-five sled dogs. Methods: Freshly voided feces were obtained from 55 dogs before racing and from 80 dogs after 400 miles of racing. Samples were visually scored for diarrhea, mucus, blood, and melena. CPE and C. difficile Toxin A and B were detected by ELISA. Samples were cultured for C. perfringens, C. difficile, Campylobacter, Salmonella, and Escherichia coli 0157; Giardia and Cryptosporidium spp. were detected via immunofluorescence. Results: Diarrhea occurred in 36% of dogs during racing, and hematochezia, fecal mucus or melena, or all 3 occurred in 57.5% of dogs. Salmonella was isolated from 78.2% of dogs before racing, and from 71.3% of dogs during racing. C. perfringens and C. difficile were isolated from 100 and 58.2% of dogs before racing, and from 95 and 36.3% of dogs during racing. Dogs were more likely to test positive for CPE during than before racing (18.8 versus 5.5%, P 5 .021); however, no enteropathogens or their respective toxins were significantly associated with hematochezia or diarrhea. Conclusions and Clinical Importance: Sled dogs participating in long distance racing have a high prevalence of diarrhea and hematochezia that is not associated with common enteropathogens. It is possible that diarrhea and hematochezia represent the effect of prolonged exercise on the gastrointestinal tract. © 2009 by the American College of Veterinary Internal Medicine.","Anaerobic bacteria; Bacterial microbiology; Diarrhea and vomiting; Gastroenterology; Salmonella bacterial species; Sports medicine"
"Hall T.L., Magdesian K.G., Kittleson M.D.","Congenital cardiac defects in neonatal foals: 18 cases (1992-2007)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-73349134330&doi=10.1111%2fj.1939-1676.2009.0445.x&partnerID=40&md5=49600c39a1d79f9c87984abb9eb54621","Background: Literature available regarding congenital cardiac defects in foals is limited to reports of individual cases or small case series. Objective: To describe the clinical, echocardiographic, and necropsy findings and breed predilection of congenital cardiac defects in neonatal foals. Animals: Eighteen foals <15 days of age with 1 or more congenital cardiac defects. Methods: Medical records of foals diagnosed with congenital cardiac defects at the William R. Pritchard Veterinary Medical Teaching Hospital were reviewed. Data collected included history, signalment, clinical signs, laboratory data, diagnostic and necropsy results, and outcome. Results: Arabian foals represented 39% of cases with congenital cardiac defects and were significantly (P = .004) overrepresented (OR = 4.7 [CI: 1.8-12.4]) compared with the general hospital population. Ventricular septal defect (VSD) (14/18), tetralogy of Fallot (5/18), and tricuspid valve atresia (4/18) were the most common defects identified. A ≥ 3/6 heart murmur (14/14) accompanied by tachycardia (14/17), tachypnea (17/17), and cyanosis of mucous membranes (7/16) were the most common clinical signs. Concurrent congenital defects were common (9/18). Two foals, both with VSD, survived for ≥ 8 years after diagnosis and 1 was a successful performance horse. Conclusions and Clinical Relevance: Arabian horses appear to have a predisposition for cardiac defects. The presence of a loud murmur (≥ 3/6), cyanotic membranes, and tachycardia or tachypnea in a neonatal foal should warrant thorough evaluation of the heart for congenital defects. Foals with cardiac defects should be closely evaluated for concurrent congenital defects in other body systems. © 2009 by the American College of Veterinary Internal Medicine.","Cardiology; Congenital; Echocardiography; Horse"
"Milani M.","The art of private veterinary practice: High-tech client communication","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75449087631&partnerID=40&md5=dd433a97061e57ca118f3a2abdef1072",[No abstract available],
"Teske E.","Quality [Kwaliteit]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449568904&partnerID=40&md5=1e6eda68f9c7c86d4c54ccdf170f74e1",[No abstract available],
"Milani M.","Recessionary communication - A final note.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749108314&partnerID=40&md5=56ab59935ad4565d8e9e876ac6d9d358",[No abstract available],
"Chetboul V., Serres F., Tissier R., Lefebvre H.P., Sampedrano C.C., Gouni V., Poujol L., Hawa G., Pouchelon J.-L.","Association of plasma N-terminal pro-B-type natriuretic peptide concentration with mitral regurgitation severity and outcome in dogs with asymptomatic degenerative mitral valve disease","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349655394&doi=10.1111%2fj.1939-1676.2009.0347.x&partnerID=40&md5=9287131e849499d677f8b70102b32b6f","Background: The clinical outcome of dogs affected by degenerative mitral valve disease (MVD) without overt clinical signs is still poorly defined, and criteria for identification of animals that are at a higher risk of early decompensation have not yet been determined. Hypothesis: N-terminal pro-B-type natriuretic peptide plasma concentration (NT-proBNP) is correlated with mitral regurgitation (MR) severity and can predict disease progression in dogs with asymptomatic MVD. Animals: Seventy-two dogs with asymptomatic MVD, with or without heart enlargement (International Small Animal Cardiac Health Council: ISACHC classes 1a and 1b), and a control group of 22 dogs were prospectively recruited. Methods: Severity of MR was quantitatively assessed from the regurgitation fraction (RF) by the proximal isovelocity surface area method. Consequences of MR were evaluated from measurements of the left atrium/aorta ratio (LA/Ao), fractional shortening (FS), end-diastolic and end-systolic left ventricular volumes indexed to body surface area (EDVI and ESVI). The relevance of these echo-Doppler indices and NT-proBNP for prediction of outcome at 12 months was studied. Results: A significant correlation was found between NT-proBNP and RF, LA/Ao, FS, and EDVI (P<.05). NT-proBNP was higher in dogs with MVD (ISACHC classes 1a and 1b) compared with the control group (P =.025 and <.001, respectively). The difference was not significant when only dogs from ISACHC class 1a with RF < 30% were considered. Lastly, NT-proBNP was higher in dogs that underwent MVD decompensation at 12 months (P<.05). Conclusions and Clinical Importance: NT-proBNP is correlated with MVD severity and prognosis in dogs with asymptomatic MVD. © 2009 by the American College of Veterinary Internal Medicine.","Canine; Echocardiography; PISA; Pulmonary hypertension; Regurgitation"
"Taylor S.D., Haldorson G.J., Vaughan B., Pusterla N.","Gastric neoplasia in horses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349655380&doi=10.1111%2fj.1939-1676.2009.0356.x&partnerID=40&md5=373b1ba4db8c30af5fa17a26fbdddcbc","Background: Gastric neoplasia of horses is incompletely described. Objective: Provide history, clinical signs, and clinicopathological and pathological findings associated with gastric neoplasia in horses. Animals: Twenty-four horses with gastric neoplasia. Methods: Retrospective study. History, clinical signs, and clinicopathological and pathologic findings in horses diagnosed histologically with gastric neoplasia were reviewed. Results: Horses ranged in age from 9 to 25 years (median 18 years at presentation). There was no apparent breed or sex predisposition. The most common presenting complaints were inappetance (17/24), weight loss (14/24), lethargy (7/24), hypersalivation (7/24), colic (5/24), and fever (5/24). The most consistent clinical signs were tachypnea (10/19), decreased borborygmi (8/19), and low body weight (7/17). Useful diagnostic tests included rectal examination, routine blood analysis, gastroscopy, abdominocentesis, and transabdominal ultrasound examination. Anemia was the most common hematologic abnormality encountered (7/19), and hypercalcemia of malignancy was seen in 4/16 horses. Squamous cell carcinoma was the most common tumor identified (19/24), and was most often (14/19) found as a single ulcerated, necrotic mass in the nonglandular portion of the stomach. Other gastric neoplasms encountered were leiomyoma (n=2), mesothelioma (n=1), adenocarcinoma (n=1), and lymphoma (n=1). Metastatic neoplasia was found in 18/23 horses. The median time from onset of clinical signs to death was 4 weeks, and all horses died or were euthanized because of gastric neoplasia. Conclusions: Squamous cell carcinoma is the most common primary gastric neoplasia in horses. The survival time after diagnosis of gastric neoplasia in horses is short. © 2009 by the American College of Veterinary Internal Medicine.","Gastric neoplasia; Gastroscopy; Paraneoplastic syndrome; Squamous cell carcinoma"
"Brønden L.B., Lindstrand S., Nielsen S.S., Toft N., Kristensen A.T.","Validation of data collected in the Danish Veterinary Cancer Registry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-68549128814&doi=10.1111%2fj.1476-5829.2009.00191.x&partnerID=40&md5=0b9c5ed9a9b1737f66deaff3735e3f58","The Danish Veterinary Cancer Registry (DVCR) was established in 2005 and prospectively collects information about neoplasms in Danish dogs and cats. The present study evaluated the agreement between veterinary practice records and electronic submissions made to the DVCR from May 2005 through June 2008. The variables compared were gender, breed, diagnosis, date of birth, death and diagnosis, localization and biological behaviour of the neoplasms. Agreement of 95% between DVCR and the original data were considered acceptable with regard to use of data in studies. Recorded proportions of agreement were: (1) breed: 97.4%; (2) diagnosis: 95.6%; (3) location: 95.6%; (4) biological behaviour: 93.0%; (5) gender: 92.5%; (6) date of death: 91.5%; (7) date of diagnosis: 80.1%; (8) date of birth: 76.7%. All variables except date of death, birth, and diagnosis met the required 95% agreement limit. Data on dates of birth, death and diagnosis were considered less suitable for further studies. © 2009 Blackwell Publishing Ltd.","Cancer; Canine; Feline; Population; Registry; Validation"
"Walsh D.A., Klosterman E.S., Kass P.H.","Approaches to veterinary education - Tracking versus a final year broad clinical experience. Part two: Instilled values","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75449095019&partnerID=40&md5=9b980a27edec14d5c90a77352fb3a753","This is the second of two papers that the authors have written on this subject, and together they describe the results of the first major study of the outcomes of the two general approaches to the clinical training of veterinary students. One approach provides students with a broad experience with multiple species and the other provides them with an in-depth experience with just the species that they intend to work with in practice upon graduation (the latter is termed 'tracking', i.e. students follow a course of study along a particular specialised 'track'). This study obtained extensive feedback from the graduates of two schools, each of which was representative of one of the two approaches to clinical education. A total of 1,714 students took part in a survey in which they were asked to provide information about their career paths, their professional satisfaction, and their assessment of their training, especially in comparative veterinary medicine. They were also asked to say whether or not they would have preferred a different kind of training and who they would be most likely to hire as an associate: a tracking graduate or one who had received a broadbased education. The studies show that the several concerns that have been verbalised about tracking appear to be invalid. Upon graduation more than 90% of veterinary practitioners practice in quite a narrow area of veterinary medicine. We must, therefore, consider what benefits are gained from providing the typical very general preclinical education and offering students clinical training in animals with which they do not intend to practice upon graduation.","Career-based veterinary education; Omni-competence; Tracking"
"Klosterman E.S., Kass P.H., Walsh D.A.","Approaches to veterinary education - Tracking versus a final year broad clinical experience. Part one: Effects on career outcome","https://www.scopus.com/inward/record.uri?eid=2-s2.0-75449118275&partnerID=40&md5=88b4d8ef65f4a45aea8d64c86f94418d","This is the first of two papers that provide extensive data and analysis on the two major approaches to clinical veterinary education, which either provide students with experience of a broad range of species (often defined as omni/general clinical competence), or just a few species (sometimes just one), usually termed 'tracking'. Together the two papers provide a detailed analysis of these two approaches for the first time. The responsibilities of veterinary medicine and veterinary education are rapidly increasing throughout the globe. It is critical for all in veterinary education to reassess the approaches that have been used, and evaluate on a school-by-school basis which may best meet its expanding and ever-deepening responsibilities.","Curriculum structure; General clinical competence; Tracking"
"Milani M.","Recessionary communication versus excuses communication de récession ou communication d'excuses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70149113001&partnerID=40&md5=a341e7ccd54737bdb8761365b3843619",[No abstract available],
"Truyen U., Addie D., Belák S., Boucraut-Baralon C., Egberink H., Frymus T., Gruffydd-Jones T., Hartmann K., Hosie M.J., Lloret A., Lutz H., Marsilio F., Pennisi M.G., Radford A.D., Thiry E., Horzinek M.C.","Feline panleukopenia ABCD guidelines on prevention and management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65749108887&doi=10.1016%2fj.jfms.2009.05.002&partnerID=40&md5=16aa1354dc10da57c102d750f88582d4","Overview: Feline panleukopenia virus (FPV) infects all felids as well as raccoons, mink and foxes. This pathogen may survive in the environment for several months and is highly resistant to some disinfectants. Infection: Transmission occurs via the faecal-oral route. Indirect contact is the most common route of infection, and FPV may be carried by fomites (shoes, clothing), which means indoor cats are also at risk. Intrauterine virus transmission and infection of neonates can occur. Disease signs: Cats of all ages may be affected by FPV, but kittens are most susceptible. Mortality rates are high - over 90% in kittens. Signs of disease include diarrhoea, lymphopenia and neutropenia, followed by thrombocytopenia and anaemia, immunosuppression (transient in adult cats), cerebellar ataxia (in kittens only) and abortion. Diagnosis: Feline panleukopenia virus antigen is detected in faeces using commercially available test kits. Specialised laboratories carry out PCR testing on whole blood or faeces. Serological tests are not recommended, as they do not distinguish between infection and vaccination. Disease management: Supportive therapy and good nursing significantly decrease mortality rates. In cases of enteritis, parenteral administration of a broad-spectrum antibiotic is recommended. Disinfectants containing sodium hypochlorite (bleach), peracetic acid, formaldehyde or sodium hydroxide are effective. Vaccination recommendations: All cats - including indoor cats - should be vaccinated. Two injections, at 8-9 weeks of age and 3-4 weeks later, are recommended, and a first booster 1 year later. A third vaccination at 16-20 weeks of age is recommended for kittens from environments with a high infection pressure (cat shelters) or from queens with high vaccine-induced antibody levels (breeding catteries). Subsequent booster vaccinations should be administered at intervals of 3 years or more. Modified-live virus vaccines should not be used in pregnant queens or in kittens less than 4 weeks of age. © 2009 ESFM and AAFP.",
"Thiry E., Addie D., Belák S., Boucraut-Baralon C., Egberink H., Frymus T., Gruffydd-Jones T., Hartmann K., Hosie M.J., Lloret A., Lutz H., Marsilio F., Pennisi M.G., Radford A.D., Truyen U., Horzinek M.C.","H5N1 avian influenza in cats ABCD guidelines on prevention and management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65749101182&doi=10.1016%2fj.jfms.2009.05.011&partnerID=40&md5=78d340291e495096765550248a420519","Overview: Avian influenza is a disease of birds, caused by a type A influenza virus. The subtype H5N1 avian influenza occurs primarily in birds and infection varies from mild disease with little or no mortality to a highly fatal, rapidly spreading epidemic (highly pathogenic avian influenza). It is extremely rare for cats to be infected and there are only very few confirmed reports of the disease in cats in Europe. Infection: Cats can be infected via the respiratory and oral routes (eg, by eating infected birds). The key precondition for infection is that the cat lives in an area where H5N1 virus infection has been confirmed in birds. Additionally, the cat should have had outdoor access to an environment where waterfowl is present, or contact with poultry or uncooked poultry meat, or close contact with an H5N1-infected, sick cat during the first week of infection. Clinical suspicion: Clinical signs in cats may include fever, lethargy, dyspnoea, conjunctivitis and rapid death. Neurological signs (circling, ataxia) have also been recorded. Diagnosis: The veterinary authorities should be notified. Oropharyngeal, nasal and/or rectal swabs or faecal samples of suspected cases should be submitted for PCR and/or virus isolation. Post-mortem samples of lung and mediastinal lymph nodes should be obtained. Particular care should be taken when handling the cat and/or samples. Disease management: The virus is sensitive to all standard medical disinfectants. Cats with suspected H5N1 infection should be kept in strict isolation. Owners should be advised to confine the cat to a separate room prior to bringing it to the veterinary clinic. Vaccination and disease prevention: No H5N1 vaccines are commercially available for cats. In the event of confirmed cases of H5N1 avian influenza in birds in the area, owners should keep their cats indoors until further information is available, and follow official regulations. © 2009 ESFM and AAFP.",
"Hosie M.J., Addie D., Belák S., Boucraut-Baralon C., Egberink H., Frymus T., Gruffydd-Jones T., Hartmann K., Lloret A., Lutz H., Marsilio F., Pennisi M.G., Radford A.D., Thiry E., Truyen U., Horzinek M.C.","Feline immunodeficiency ABCD guidelines on prevention and management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65749120729&doi=10.1016%2fj.jfms.2009.05.006&partnerID=40&md5=4f9756ca843af96e97214188e882bc3b","Overview: Feline immunodeficiency virus (FIV) is a retrovirus closely related to human immunodeficiency virus. Most felids are susceptible to FIV, but humans are not. Feline immunodeficiency virus is endemic in domestic cat populations worldwide. The virus loses infectivity quickly outside the host and is susceptible to all disinfectants. Infection: Feline immunodeficiency virus is transmitted via bites. The risk of transmission is low in households with socially well-adapted cats. Transmission from mother to kittens may occur, especially if the queen is undergoing an acute infection. Cats with FIV are persistently infected in spite of their ability to mount antibody and cell-mediated immune responses. Disease signs: Infected cats generally remain free of clinical signs for several years, and some cats never develop disease, depending on the infecting isolate. Most clinical signs are the consequence of immunodeficiency and secondary infection. Typical manifestations are chronic gingivostomatitis, chronic rhinitis, lymphadenopathy, weight loss and immune-mediated glomerulonephritis. Diagnosis: Positive in-practice ELISA results obtained in a low-prevalence or low-risk population should always be confirmed by a laboratory. Western blot is the 'gold standard' laboratory test for FIV serology. PCR-based assays vary in performance. Disease management: Cats should never be euthanased solely on the basis of an FIV-positive test result. Cats infected with FIV may live as long as uninfected cats, with appropriate management. Asymptomatic FIV-infected cats should be neutered to avoid fighting and virus transmission. Infected cats should receive regular veterinary health checks. They can be housed in the same ward as other patients, but should be kept in individual cages. Vaccination recommendations: At present, there is no FIV vaccine commercially available in Europe. Potential benefits and risks of vaccinating FIV-infected cats should be assessed on an individual cat basis. Needles and surgical instruments used on FIV-positive cats may transmit the virus to other cats, so strict hygiene is essential. © 2009 ESFM and AAFP.",
"Frymus T., Addie D., Belák S., Boucraut-Baralon C., Egberink H., Gruffydd-Jones T., Hartmann K., Hosie M.J., Lloret A., Lutz H., Marsilio F., Pennisi M.G., Radford A.D., Thiry E., Truyen U., Horzinek M.C.","Feline rabies ABCD guidelines on prevention and management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65749111478&doi=10.1016%2fj.jfms.2009.05.007&partnerID=40&md5=b12f66cd9e822d538e9f0423ce463ef7","Overview: Rabies virus belongs to the genus Lyssavirus, together with European bat lyssaviruses 1 and 2. In clinical practice, rabies virus is easily inactivated by detergent-based disinfectants. Infection: Rabid animals are the only source of infection. Virus is shed in the saliva some days before the onset of clinical signs and transmitted through a bite or a scratch to the skin or mucous membranes. The average incubation period in cats is 2 months, but may vary from 2 weeks to several months, or even years. Disease signs: Any unexplained aggressive behaviour or sudden behavioural change in cats must be considered suspicious. Two disease manifestations have been identified in cats: the furious and the dumb form. Death occurs after a clinical course of 1-10 days. Diagnosis: A definitive rabies diagnosis is obtained by post-mortem laboratory investigation. However, serological tests are used for post-vaccinal control, especially in the context of international movements. Disease management: Post-exposure vaccination of cats depends on the national public health regulations, and is forbidden in many countries. Vaccination recommendations: A single rabies vaccination induces a long-lasting immunity. Kittens should be vaccinated at 12-16 weeks of age to avoid interference from maternally derived antibodies and revaccinated 1 year later. Although some vaccines protect against virulent rabies virus challenge for 3 years or more, national or local legislation may call for annual boosters. © 2009 ESFM and AAFP.",
"Addie D., Belák S., Boucraut-Baralon C., Egberink H., Frymus T., Gruffydd-Jones T., Hartmann K., Hosie M.J., Lloret A., Lutz H., Marsilio F., Pennisi M.G., Radford A.D., Thiry E., Truyen U., Horzinek M.C.","Feline infectious peritonitis ABCD guidelines on prevention and management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65749093816&doi=10.1016%2fj.jfms.2009.05.008&partnerID=40&md5=5bc185ea6f18f7ca221acffcf36998e0","Overview: Feline coronavirus infection is ubiquitous in domestic cats, and is particularly common where conditions are crowded. While most FCoV-infected cats are healthy or display only a mild enteritis, some go on to develop feline infectious peritonitis, a disease that is especially common in young cats and multi-cat environments. Up to 12% of FCoV-infected cats may succumb to FIP, with stress predisposing to the development of disease. Disease signs: The 'wet' or effusive form, characterised by polyserositis (abdominal and/or thoracic effusion) and vasculitis, and the 'dry' or non-effusive form (pyogranulomatous lesions in organs) reflect clinical extremes of a continuum. The clinical picture of FIP is highly variable, depending on the distribution of the vasculitis and pyogranulomatous lesions. Fever refractory to antibiotics, lethargy, anorexia and weight loss are common non-specific signs. Ascites is the most obvious manifestation of the effusive form. Diagnosis: The aetiological diagnosis of FIP ante-mortem may be difficult, if not impossible. The background of the cat, its history, the clinical signs, laboratory changes, antibody titres and effusion analysis should all be used to help in decision-making about further diagnostic procedures. At the time of writing, there is no non-invasive confirmatory test available for cats without effusion. Disease management: In most cases FIP is fatal. Supportive treatment is aimed at suppressing the inflammatory and detrimental immune response. However, there are no controlled studies to prove any beneficial effect of corticosteroids. Vaccination recommendations: At present, only one (intranasal) FIP vaccine is available, which is considered as being non-core. Kittens may profit from vaccination when they have not been exposed to FCoV (eg, in an early-weaning programme), particularly if they enter a FCoV-endemic environment. © 2009.",
"Egberink H., Addie D., Belák S., Boucraut-Baralon C., Frymus T., Gruffydd-Jones T., Hartmann K., Hosie M.J., Lloret A., Lutz H., Marsilio F., Pennisi M.G., Radford A.D., Thiry E., Truyen U., Horzinek M.C.","Bordetella bronchiseptica infection in cats ABCD guidelines on prevention and management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65749094202&doi=10.1016%2fj.jfms.2009.05.010&partnerID=40&md5=77604d004bb60ff01e5422c077665d7b","Overview: Bordetella bronchiseptica is a Gram-negative bacterium that colonises the respiratory tract of mammals and is considered to be a primary pathogen of domestic cats. It is sensible to consider B bronchiseptica as a rare cause of zoonotic infections. The bacterium is susceptible to common disinfectants. Infection: The bacterium is shed in oral and nasal secretions of infected cats. Dogs with respiratory disease are an infection risk for cats. The microorganism colonises the ciliated epithelium of the respiratory tract of the host, establishing chronic infections. Disease signs: A wide range of respiratory signs has been associated with B bronchiseptica infection, from a mild illness with fever, coughing, sneezing, ocular discharge and lymphadenopathy to severe pneumonia with dyspnoea, cyanosis and death. Diagnosis: Bacterial culture and PCR lack sensitivity. Samples for isolation can be obtained from the oropharynx (swabs) or via transtracheal wash/ bronchoalveolar lavage. Disease management: Antibacterial therapy is indicated, even if the signs are mild. Where sensitivity data are unavailable, tetracyclines are recommended. Doxycycline is the antimicrobial of choice. Cats with severe B bronchiseptica infection require supportive therapy and intensive nursing care. Vaccination recommendations: In some European countries an intranasal modified-live virus vaccine is available. The modified-live product is licensed for use as a single vaccination with annual boosters. Cats should not be routinely vaccinated against B bronchiseptica (non-core), since the infection generally causes only a mild disease. © 2009 ESFM and AAFP.",
